Player,Team,Pos,Age,Club,Club_country,date,hour,category,opponent,Match_played,Starts,Minutes_played,Gls,Ast,Shots,shots_on_target,CrdY,CrdR,tackles_made,successful_tackles,interceptions,Blocks,fouls_commited,own_goal,pass_comp,pass_attempt,successful_dribbles,offside
Matt Turner,UNITED STATES,GK,27,Arsenal,eng,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,4,4,360,0,0,0,0,0,0,0.0,0,0,0.0,0,0,101.0,128.0,0.0,0
Antonee Robinson,UNITED STATES,DF,24,Fulham,eng,21 NOV 2022,20 : 00,Group B,WALES,4,4,359,0,0,0,0,0,0,5.0,4,7,3.0,2,0,173.0,241.0,4.0,1
Antonee Robinson,UNITED STATES,DF,24,Fulham,eng,25 NOV 2022,20 : 00,Group B,ENGLAND,4,4,359,0,0,0,0,0,0,5.0,4,7,3.0,2,0,173.0,241.0,4.0,1
Antonee Robinson,UNITED STATES,DF,24,Fulham,eng,29 NOV 2022,20 : 00,Group B,IRAN,4,4,359,0,0,0,0,0,0,5.0,4,7,3.0,2,0,173.0,241.0,4.0,1
Antonee Robinson,UNITED STATES,DF,24,Fulham,eng,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,4,4,359,0,0,0,0,0,0,5.0,4,7,3.0,2,0,173.0,241.0,4.0,1
Yunus Musah,UNITED STATES,MF,19,Valencia,es,21 NOV 2022,20 : 00,Group B,WALES,4,4,343,0,0,4,1,0,0,8.0,6,2,7.0,9,0,151.0,182.0,4.0,0
Yunus Musah,UNITED STATES,MF,19,Valencia,es,25 NOV 2022,20 : 00,Group B,ENGLAND,4,4,343,0,0,4,1,0,0,8.0,6,2,7.0,9,0,151.0,182.0,4.0,0
Yunus Musah,UNITED STATES,MF,19,Valencia,es,29 NOV 2022,20 : 00,Group B,IRAN,4,4,343,0,0,4,1,0,0,8.0,6,2,7.0,9,0,151.0,182.0,4.0,0
Yunus Musah,UNITED STATES,MF,19,Valencia,es,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,4,4,343,0,0,4,1,0,0,8.0,6,2,7.0,9,0,151.0,182.0,4.0,0
Timothy Weah,UNITED STATES,FW,22,Lille,fr,21 NOV 2022,20 : 00,Group B,WALES,4,4,316,1,0,5,3,0,0,0.0,0,0,5.0,1,0,90.0,108.0,2.0,2
Timothy Weah,UNITED STATES,FW,22,Lille,fr,25 NOV 2022,20 : 00,Group B,ENGLAND,4,4,316,1,0,5,3,0,0,0.0,0,0,5.0,1,0,90.0,108.0,2.0,2
Timothy Weah,UNITED STATES,FW,22,Lille,fr,29 NOV 2022,20 : 00,Group B,IRAN,4,4,316,1,0,5,3,0,0,0.0,0,0,5.0,1,0,90.0,108.0,2.0,2
Timothy Weah,UNITED STATES,FW,22,Lille,fr,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,4,4,316,1,0,5,3,0,0,0.0,0,0,5.0,1,0,90.0,108.0,2.0,2
Christian Pulisic,UNITED STATES,"FW,MF",23,Chelsea,eng,21 NOV 2022,20 : 00,Group B,WALES,4,4,315,1,2,9,5,0,0,2.0,0,0,2.0,2,0,83.0,141.0,4.0,1
Christian Pulisic,UNITED STATES,"FW,MF",23,Chelsea,eng,25 NOV 2022,20 : 00,Group B,ENGLAND,4,4,315,1,2,9,5,0,0,2.0,0,0,2.0,2,0,83.0,141.0,4.0,1
Christian Pulisic,UNITED STATES,"FW,MF",23,Chelsea,eng,29 NOV 2022,20 : 00,Group B,IRAN,4,4,315,1,2,9,5,0,0,2.0,0,0,2.0,2,0,83.0,141.0,4.0,1
Christian Pulisic,UNITED STATES,"FW,MF",23,Chelsea,eng,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,4,4,315,1,2,9,5,0,0,2.0,0,0,2.0,2,0,83.0,141.0,4.0,1
Sergiño Dest,UNITED STATES,DF,21,Milan,it,21 NOV 2022,20 : 00,Group B,WALES,4,4,305,0,1,6,0,1,0,4.0,2,2,3.0,4,0,172.0,200.0,5.0,0
Sergiño Dest,UNITED STATES,DF,21,Milan,it,25 NOV 2022,20 : 00,Group B,ENGLAND,4,4,305,0,1,6,0,1,0,4.0,2,2,3.0,4,0,172.0,200.0,5.0,0
Sergiño Dest,UNITED STATES,DF,21,Milan,it,29 NOV 2022,20 : 00,Group B,IRAN,4,4,305,0,1,6,0,1,0,4.0,2,2,3.0,4,0,172.0,200.0,5.0,0
Sergiño Dest,UNITED STATES,DF,21,Milan,it,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,4,4,305,0,1,6,0,1,0,4.0,2,2,3.0,4,0,172.0,200.0,5.0,0
Weston McKennie,UNITED STATES,MF,23,Juventus,it,21 NOV 2022,20 : 00,Group B,WALES,4,4,271,0,0,5,1,1,0,2.0,1,0,4.0,6,0,117.0,153.0,1.0,0
Weston McKennie,UNITED STATES,MF,23,Juventus,it,25 NOV 2022,20 : 00,Group B,ENGLAND,4,4,271,0,0,5,1,1,0,2.0,1,0,4.0,6,0,117.0,153.0,1.0,0
Weston McKennie,UNITED STATES,MF,23,Juventus,it,29 NOV 2022,20 : 00,Group B,IRAN,4,4,271,0,0,5,1,1,0,2.0,1,0,4.0,6,0,117.0,153.0,1.0,0
Weston McKennie,UNITED STATES,MF,23,Juventus,it,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,4,4,271,0,0,5,1,1,0,2.0,1,0,4.0,6,0,117.0,153.0,1.0,0
Walker Zimmerman,UNITED STATES,DF,29,Nashville,us,21 NOV 2022,20 : 00,Group B,WALES,4,3,279,0,0,1,0,0,0,3.0,2,4,4.0,3,0,217.0,244.0,0.0,0
Walker Zimmerman,UNITED STATES,DF,29,Nashville,us,25 NOV 2022,20 : 00,Group B,ENGLAND,4,3,279,0,0,1,0,0,0,3.0,2,4,4.0,3,0,217.0,244.0,0.0,0
Walker Zimmerman,UNITED STATES,DF,29,Nashville,us,29 NOV 2022,20 : 00,Group B,IRAN,4,3,279,0,0,1,0,0,0,3.0,2,4,4.0,3,0,217.0,244.0,0.0,0
Walker Zimmerman,UNITED STATES,DF,29,Nashville,us,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,4,3,279,0,0,1,0,0,0,3.0,2,4,4.0,3,0,217.0,244.0,0.0,0
Josh Sargent,UNITED STATES,FW,22,Norwich City,eng,21 NOV 2022,20 : 00,Group B,WALES,3,2,157,0,0,4,1,0,0,0.0,0,1,1.0,2,0,29.0,33.0,2.0,0
Josh Sargent,UNITED STATES,FW,22,Norwich City,eng,25 NOV 2022,20 : 00,Group B,ENGLAND,3,2,157,0,0,4,1,0,0,0.0,0,1,1.0,2,0,29.0,33.0,2.0,0
Josh Sargent,UNITED STATES,FW,22,Norwich City,eng,29 NOV 2022,20 : 00,Group B,IRAN,3,2,157,0,0,4,1,0,0,0.0,0,1,1.0,2,0,29.0,33.0,2.0,0
Josh Sargent,UNITED STATES,FW,22,Norwich City,eng,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,3,2,157,0,0,4,1,0,0,0.0,0,1,1.0,2,0,29.0,33.0,2.0,0
Haji Wright,UNITED STATES,FW,24,Antalyaspor,tr,21 NOV 2022,20 : 00,Group B,WALES,4,1,137,1,0,6,2,0,0,2.0,0,0,0.0,1,0,20.0,27.0,0.0,1
Haji Wright,UNITED STATES,FW,24,Antalyaspor,tr,25 NOV 2022,20 : 00,Group B,ENGLAND,4,1,137,1,0,6,2,0,0,2.0,0,0,0.0,1,0,20.0,27.0,0.0,1
Haji Wright,UNITED STATES,FW,24,Antalyaspor,tr,29 NOV 2022,20 : 00,Group B,IRAN,4,1,137,1,0,6,2,0,0,2.0,0,0,0.0,1,0,20.0,27.0,0.0,1
Haji Wright,UNITED STATES,FW,24,Antalyaspor,tr,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,4,1,137,1,0,6,2,0,0,2.0,0,0,0.0,1,0,20.0,27.0,0.0,1
Cameron Carter-Vickers,UNITED STATES,DF,24,Celtic,sct,21 NOV 2022,20 : 00,Group B,WALES,1,1,90,0,0,0,0,0,0,0.0,0,0,1.0,0,0,50.0,58.0,0.0,0
Cameron Carter-Vickers,UNITED STATES,DF,24,Celtic,sct,25 NOV 2022,20 : 00,Group B,ENGLAND,1,1,90,0,0,0,0,0,0,0.0,0,0,1.0,0,0,50.0,58.0,0.0,0
Cameron Carter-Vickers,UNITED STATES,DF,24,Celtic,sct,29 NOV 2022,20 : 00,Group B,IRAN,1,1,90,0,0,0,0,0,0,0.0,0,0,1.0,0,0,50.0,58.0,0.0,0
Cameron Carter-Vickers,UNITED STATES,DF,24,Celtic,sct,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,1,1,90,0,0,0,0,0,0,0.0,0,0,1.0,0,0,50.0,58.0,0.0,0
Jesús Ferreira,UNITED STATES,FW,21,FC Dallas,us,21 NOV 2022,20 : 00,Group B,WALES,1,1,45,0,0,0,0,0,0,1.0,0,0,0.0,0,0,16.0,19.0,0.0,0
Jesús Ferreira,UNITED STATES,FW,21,FC Dallas,us,25 NOV 2022,20 : 00,Group B,ENGLAND,1,1,45,0,0,0,0,0,0,1.0,0,0,0.0,0,0,16.0,19.0,0.0,0
Jesús Ferreira,UNITED STATES,FW,21,FC Dallas,us,29 NOV 2022,20 : 00,Group B,IRAN,1,1,45,0,0,0,0,0,0,1.0,0,0,0.0,0,0,16.0,19.0,0.0,0
Jesús Ferreira,UNITED STATES,FW,21,FC Dallas,us,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,1,1,45,0,0,0,0,0,0,1.0,0,0,0.0,0,0,16.0,19.0,0.0,0
Brenden Aaronson,UNITED STATES,MF,21,Leeds United,eng,21 NOV 2022,20 : 00,Group B,WALES,4,0,108,0,0,1,0,0,0,3.0,2,1,5.0,3,0,41.0,50.0,2.0,0
Brenden Aaronson,UNITED STATES,MF,21,Leeds United,eng,25 NOV 2022,20 : 00,Group B,ENGLAND,4,0,108,0,0,1,0,0,0,3.0,2,1,5.0,3,0,41.0,50.0,2.0,0
Brenden Aaronson,UNITED STATES,MF,21,Leeds United,eng,29 NOV 2022,20 : 00,Group B,IRAN,4,0,108,0,0,1,0,0,0,3.0,2,1,5.0,3,0,41.0,50.0,2.0,0
Brenden Aaronson,UNITED STATES,MF,21,Leeds United,eng,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,4,0,108,0,0,1,0,0,0,3.0,2,1,5.0,3,0,41.0,50.0,2.0,0
Gio Reyna,UNITED STATES,FW,19,Dortmund,de,21 NOV 2022,20 : 00,Group B,WALES,2,0,53,0,0,2,0,0,0,0.0,0,0,1.0,0,0,26.0,38.0,0.0,0
Gio Reyna,UNITED STATES,FW,19,Dortmund,de,25 NOV 2022,20 : 00,Group B,ENGLAND,2,0,53,0,0,2,0,0,0,0.0,0,0,1.0,0,0,26.0,38.0,0.0,0
Gio Reyna,UNITED STATES,FW,19,Dortmund,de,29 NOV 2022,20 : 00,Group B,IRAN,2,0,53,0,0,2,0,0,0,0.0,0,0,1.0,0,0,26.0,38.0,0.0,0
Gio Reyna,UNITED STATES,FW,19,Dortmund,de,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,2,0,53,0,0,2,0,0,0,0.0,0,0,1.0,0,0,26.0,38.0,0.0,0
Kellyn Acosta,UNITED STATES,MF,26,Los Angeles FC,us,21 NOV 2022,20 : 00,Group B,WALES,2,0,43,0,0,0,0,1,0,3.0,2,0,0.0,1,0,10.0,12.0,0.0,0
Kellyn Acosta,UNITED STATES,MF,26,Los Angeles FC,us,25 NOV 2022,20 : 00,Group B,ENGLAND,2,0,43,0,0,0,0,1,0,3.0,2,0,0.0,1,0,10.0,12.0,0.0,0
Kellyn Acosta,UNITED STATES,MF,26,Los Angeles FC,us,29 NOV 2022,20 : 00,Group B,IRAN,2,0,43,0,0,0,0,1,0,3.0,2,0,0.0,1,0,10.0,12.0,0.0,0
Kellyn Acosta,UNITED STATES,MF,26,Los Angeles FC,us,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,2,0,43,0,0,0,0,1,0,3.0,2,0,0.0,1,0,10.0,12.0,0.0,0
DeAndre Yedlin,UNITED STATES,DF,28,Inter Miami,us,21 NOV 2022,20 : 00,Group B,WALES,2,0,33,0,0,0,0,0,0,2.0,1,0,0.0,2,0,19.0,28.0,0.0,0
DeAndre Yedlin,UNITED STATES,DF,28,Inter Miami,us,25 NOV 2022,20 : 00,Group B,ENGLAND,2,0,33,0,0,0,0,0,0,2.0,1,0,0.0,2,0,19.0,28.0,0.0,0
DeAndre Yedlin,UNITED STATES,DF,28,Inter Miami,us,29 NOV 2022,20 : 00,Group B,IRAN,2,0,33,0,0,0,0,0,0,2.0,1,0,0.0,2,0,19.0,28.0,0.0,0
DeAndre Yedlin,UNITED STATES,DF,28,Inter Miami,us,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,2,0,33,0,0,0,0,0,0,2.0,1,0,0.0,2,0,19.0,28.0,0.0,0
Shaquell Moore,UNITED STATES,DF,25,Nashville,us,21 NOV 2022,20 : 00,Group B,WALES,2,0,22,0,0,0,0,0,0,2.0,2,0,0.0,3,0,14.0,21.0,0.0,0
Shaquell Moore,UNITED STATES,DF,25,Nashville,us,25 NOV 2022,20 : 00,Group B,ENGLAND,2,0,22,0,0,0,0,0,0,2.0,2,0,0.0,3,0,14.0,21.0,0.0,0
Shaquell Moore,UNITED STATES,DF,25,Nashville,us,29 NOV 2022,20 : 00,Group B,IRAN,2,0,22,0,0,0,0,0,0,2.0,2,0,0.0,3,0,14.0,21.0,0.0,0
Shaquell Moore,UNITED STATES,DF,25,Nashville,us,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,2,0,22,0,0,0,0,0,0,2.0,2,0,0.0,3,0,14.0,21.0,0.0,0
Jordan Morris,UNITED STATES,"FW,DF",27,Seattle,us,21 NOV 2022,20 : 00,Group B,WALES,2,0,4,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,4.0,0.0,0
Jordan Morris,UNITED STATES,"FW,DF",27,Seattle,us,25 NOV 2022,20 : 00,Group B,ENGLAND,2,0,4,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,4.0,0.0,0
Jordan Morris,UNITED STATES,"FW,DF",27,Seattle,us,29 NOV 2022,20 : 00,Group B,IRAN,2,0,4,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,4.0,0.0,0
Jordan Morris,UNITED STATES,"FW,DF",27,Seattle,us,03 DEC 2022,16 : 00,Round of 16,NETHERLANDS,2,0,4,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,4.0,0.0,0
Matty Cash,POLAND,DF,24,Aston Villa,eng,26 NOV 2022,14 : 00,Group C,SAUDI ARABIA,4,4,360,0,0,1,0,2,0,4.0,3,0,7.0,7,0,123.0,160.0,1.0,0
Matty Cash,POLAND,DF,24,Aston Villa,eng,30 NOV 2022,20 : 00,Group C,ARGENTINA,4,4,360,0,0,1,0,2,0,4.0,3,0,7.0,7,0,123.0,160.0,1.0,0
Matty Cash,POLAND,DF,24,Aston Villa,eng,22 NOV 2022,17 : 00,Group C,MEXICO,4,4,360,0,0,1,0,2,0,4.0,3,0,7.0,7,0,123.0,160.0,1.0,0
Matty Cash,POLAND,DF,24,Aston Villa,eng,04 DEC 2022,16 : 00,Round of 16,FRANCE,4,4,360,0,0,1,0,2,0,4.0,3,0,7.0,7,0,123.0,160.0,1.0,0
Kamil Glik,POLAND,DF,34,Benevento,it,26 NOV 2022,14 : 00,Group C,SAUDI ARABIA,4,4,360,0,0,3,0,0,0,2.0,1,3,2.0,2,0,118.0,130.0,0.0,0
Kamil Glik,POLAND,DF,34,Benevento,it,30 NOV 2022,20 : 00,Group C,ARGENTINA,4,4,360,0,0,3,0,0,0,2.0,1,3,2.0,2,0,118.0,130.0,0.0,0
Kamil Glik,POLAND,DF,34,Benevento,it,22 NOV 2022,17 : 00,Group C,MEXICO,4,4,360,0,0,3,0,0,0,2.0,1,3,2.0,2,0,118.0,130.0,0.0,0
Kamil Glik,POLAND,DF,34,Benevento,it,04 DEC 2022,16 : 00,Round of 16,FRANCE,4,4,360,0,0,3,0,0,0,2.0,1,3,2.0,2,0,118.0,130.0,0.0,0
Robert Lewandowski,POLAND,FW,33,Barcelona,es,26 NOV 2022,14 : 00,Group C,SAUDI ARABIA,4,4,360,2,1,10,2,0,0,2.0,2,1,3.0,6,0,61.0,91.0,5.0,0
Robert Lewandowski,POLAND,FW,33,Barcelona,es,30 NOV 2022,20 : 00,Group C,ARGENTINA,4,4,360,2,1,10,2,0,0,2.0,2,1,3.0,6,0,61.0,91.0,5.0,0
Robert Lewandowski,POLAND,FW,33,Barcelona,es,22 NOV 2022,17 : 00,Group C,MEXICO,4,4,360,2,1,10,2,0,0,2.0,2,1,3.0,6,0,61.0,91.0,5.0,0
Robert Lewandowski,POLAND,FW,33,Barcelona,es,04 DEC 2022,16 : 00,Round of 16,FRANCE,4,4,360,2,1,10,2,0,0,2.0,2,1,3.0,6,0,61.0,91.0,5.0,0
Wojciech Szczęsny,POLAND,GK,32,Juventus,it,26 NOV 2022,14 : 00,Group C,SAUDI ARABIA,4,4,360,0,0,0,0,0,0,0.0,0,0,0.0,1,0,84.0,142.0,0.0,0
Wojciech Szczęsny,POLAND,GK,32,Juventus,it,30 NOV 2022,20 : 00,Group C,ARGENTINA,4,4,360,0,0,0,0,0,0,0.0,0,0,0.0,1,0,84.0,142.0,0.0,0
Wojciech Szczęsny,POLAND,GK,32,Juventus,it,22 NOV 2022,17 : 00,Group C,MEXICO,4,4,360,0,0,0,0,0,0,0.0,0,0,0.0,1,0,84.0,142.0,0.0,0
Wojciech Szczęsny,POLAND,GK,32,Juventus,it,04 DEC 2022,16 : 00,Round of 16,FRANCE,4,4,360,0,0,0,0,0,0,0.0,0,0,0.0,1,0,84.0,142.0,0.0,0
Jakub Kiwior,POLAND,DF,22,Spezia,it,26 NOV 2022,14 : 00,Group C,SAUDI ARABIA,4,4,355,0,0,1,0,1,0,2.0,1,4,4.0,1,0,174.0,205.0,0.0,0
Jakub Kiwior,POLAND,DF,22,Spezia,it,30 NOV 2022,20 : 00,Group C,ARGENTINA,4,4,355,0,0,1,0,1,0,2.0,1,4,4.0,1,0,174.0,205.0,0.0,0
Jakub Kiwior,POLAND,DF,22,Spezia,it,22 NOV 2022,17 : 00,Group C,MEXICO,4,4,355,0,0,1,0,1,0,2.0,1,4,4.0,1,0,174.0,205.0,0.0,0
Jakub Kiwior,POLAND,DF,22,Spezia,it,04 DEC 2022,16 : 00,Round of 16,FRANCE,4,4,355,0,0,1,0,1,0,2.0,1,4,4.0,1,0,174.0,205.0,0.0,0
Bartosz Bereszyński,POLAND,DF,29,Sampdoria,it,26 NOV 2022,14 : 00,Group C,SAUDI ARABIA,4,4,341,0,0,0,0,1,0,6.0,2,2,4.0,5,0,122.0,156.0,1.0,0
Bartosz Bereszyński,POLAND,DF,29,Sampdoria,it,30 NOV 2022,20 : 00,Group C,ARGENTINA,4,4,341,0,0,0,0,1,0,6.0,2,2,4.0,5,0,122.0,156.0,1.0,0
Bartosz Bereszyński,POLAND,DF,29,Sampdoria,it,22 NOV 2022,17 : 00,Group C,MEXICO,4,4,341,0,0,0,0,1,0,6.0,2,2,4.0,5,0,122.0,156.0,1.0,0
Bartosz Bereszyński,POLAND,DF,29,Sampdoria,it,04 DEC 2022,16 : 00,Round of 16,FRANCE,4,4,341,0,0,0,0,1,0,6.0,2,2,4.0,5,0,122.0,156.0,1.0,0
Grzegorz Krychowiak,POLAND,MF,32,Al-Shabab,sa,26 NOV 2022,14 : 00,Group C,SAUDI ARABIA,4,4,332,0,0,1,0,1,0,9.0,4,5,5.0,6,0,93.0,127.0,1.0,0
Grzegorz Krychowiak,POLAND,MF,32,Al-Shabab,sa,30 NOV 2022,20 : 00,Group C,ARGENTINA,4,4,332,0,0,1,0,1,0,9.0,4,5,5.0,6,0,93.0,127.0,1.0,0
Grzegorz Krychowiak,POLAND,MF,32,Al-Shabab,sa,22 NOV 2022,17 : 00,Group C,MEXICO,4,4,332,0,0,1,0,1,0,9.0,4,5,5.0,6,0,93.0,127.0,1.0,0
Grzegorz Krychowiak,POLAND,MF,32,Al-Shabab,sa,04 DEC 2022,16 : 00,Round of 16,FRANCE,4,4,332,0,0,1,0,1,0,9.0,4,5,5.0,6,0,93.0,127.0,1.0,0
Piotr Zieliński,POLAND,"MF,FW",28,Napoli,it,26 NOV 2022,14 : 00,Group C,SAUDI ARABIA,4,4,328,1,0,3,2,0,0,7.0,5,1,1.0,4,0,124.0,153.0,1.0,0
Piotr Zieliński,POLAND,"MF,FW",28,Napoli,it,30 NOV 2022,20 : 00,Group C,ARGENTINA,4,4,328,1,0,3,2,0,0,7.0,5,1,1.0,4,0,124.0,153.0,1.0,0
Piotr Zieliński,POLAND,"MF,FW",28,Napoli,it,22 NOV 2022,17 : 00,Group C,MEXICO,4,4,328,1,0,3,2,0,0,7.0,5,1,1.0,4,0,124.0,153.0,1.0,0
Piotr Zieliński,POLAND,"MF,FW",28,Napoli,it,04 DEC 2022,16 : 00,Round of 16,FRANCE,4,4,328,1,0,3,2,0,0,7.0,5,1,1.0,4,0,124.0,153.0,1.0,0
Przemysław Frankowski,POLAND,MF,27,Lens,fr,26 NOV 2022,14 : 00,Group C,SAUDI ARABIA,4,3,240,0,0,1,0,1,0,7.0,4,3,1.0,1,0,49.0,74.0,2.0,0
Przemysław Frankowski,POLAND,MF,27,Lens,fr,30 NOV 2022,20 : 00,Group C,ARGENTINA,4,3,240,0,0,1,0,1,0,7.0,4,3,1.0,1,0,49.0,74.0,2.0,0
Przemysław Frankowski,POLAND,MF,27,Lens,fr,22 NOV 2022,17 : 00,Group C,MEXICO,4,3,240,0,0,1,0,1,0,7.0,4,3,1.0,1,0,49.0,74.0,2.0,0
Przemysław Frankowski,POLAND,MF,27,Lens,fr,04 DEC 2022,16 : 00,Round of 16,FRANCE,4,3,240,0,0,1,0,1,0,7.0,4,3,1.0,1,0,49.0,74.0,2.0,0
Jakub Kamiński,POLAND,MF,20,Wolfsburg,de,26 NOV 2022,14 : 00,Group C,SAUDI ARABIA,4,2,233,0,0,4,1,0,0,6.0,1,0,4.0,5,0,37.0,61.0,2.0,0
Jakub Kamiński,POLAND,MF,20,Wolfsburg,de,30 NOV 2022,20 : 00,Group C,ARGENTINA,4,2,233,0,0,4,1,0,0,6.0,1,0,4.0,5,0,37.0,61.0,2.0,0
Jakub Kamiński,POLAND,MF,20,Wolfsburg,de,22 NOV 2022,17 : 00,Group C,MEXICO,4,2,233,0,0,4,1,0,0,6.0,1,0,4.0,5,0,37.0,61.0,2.0,0
Jakub Kamiński,POLAND,MF,20,Wolfsburg,de,04 DEC 2022,16 : 00,Round of 16,FRANCE,4,2,233,0,0,4,1,0,0,6.0,1,0,4.0,5,0,37.0,61.0,2.0,0
Krystian Bielik,POLAND,MF,24,Derby County,eng,26 NOV 2022,14 : 00,Group C,SAUDI ARABIA,4,2,216,0,0,2,0,0,0,5.0,3,5,1.0,5,0,86.0,99.0,1.0,0
Krystian Bielik,POLAND,MF,24,Derby County,eng,30 NOV 2022,20 : 00,Group C,ARGENTINA,4,2,216,0,0,2,0,0,0,5.0,3,5,1.0,5,0,86.0,99.0,1.0,0
Krystian Bielik,POLAND,MF,24,Derby County,eng,22 NOV 2022,17 : 00,Group C,MEXICO,4,2,216,0,0,2,0,0,0,5.0,3,5,1.0,5,0,86.0,99.0,1.0,0
Krystian Bielik,POLAND,MF,24,Derby County,eng,04 DEC 2022,16 : 00,Round of 16,FRANCE,4,2,216,0,0,2,0,0,0,5.0,3,5,1.0,5,0,86.0,99.0,1.0,0
Sebastian Szymański,POLAND,MF,23,Feyenoord,nl,26 NOV 2022,14 : 00,Group C,SAUDI ARABIA,2,2,134,0,0,0,0,0,0,6.0,3,2,4.0,1,0,26.0,41.0,1.0,0
Sebastian Szymański,POLAND,MF,23,Feyenoord,nl,30 NOV 2022,20 : 00,Group C,ARGENTINA,2,2,134,0,0,0,0,0,0,6.0,3,2,4.0,1,0,26.0,41.0,1.0,0
Sebastian Szymański,POLAND,MF,23,Feyenoord,nl,22 NOV 2022,17 : 00,Group C,MEXICO,2,2,134,0,0,0,0,0,0,6.0,3,2,4.0,1,0,26.0,41.0,1.0,0
Sebastian Szymański,POLAND,MF,23,Feyenoord,nl,04 DEC 2022,16 : 00,Round of 16,FRANCE,2,2,134,0,0,0,0,0,0,6.0,3,2,4.0,1,0,26.0,41.0,1.0,0
Arkadiusz Milik,POLAND,"FW,MF",28,Juventus,it,26 NOV 2022,14 : 00,Group C,SAUDI ARABIA,3,1,101,0,0,1,0,1,0,0.0,0,0,1.0,1,0,19.0,29.0,1.0,1
Arkadiusz Milik,POLAND,"FW,MF",28,Juventus,it,30 NOV 2022,20 : 00,Group C,ARGENTINA,3,1,101,0,0,1,0,1,0,0.0,0,0,1.0,1,0,19.0,29.0,1.0,1
Arkadiusz Milik,POLAND,"FW,MF",28,Juventus,it,22 NOV 2022,17 : 00,Group C,MEXICO,3,1,101,0,0,1,0,1,0,0.0,0,0,1.0,1,0,19.0,29.0,1.0,1
Arkadiusz Milik,POLAND,"FW,MF",28,Juventus,it,04 DEC 2022,16 : 00,Round of 16,FRANCE,3,1,101,0,0,1,0,1,0,0.0,0,0,1.0,1,0,19.0,29.0,1.0,1
Nicola Zalewski,POLAND,MF,20,Roma,it,26 NOV 2022,14 : 00,Group C,SAUDI ARABIA,2,1,65,0,0,0,0,0,0,4.0,0,0,1.0,1,0,15.0,17.0,0.0,0
Nicola Zalewski,POLAND,MF,20,Roma,it,30 NOV 2022,20 : 00,Group C,ARGENTINA,2,1,65,0,0,0,0,0,0,4.0,0,0,1.0,1,0,15.0,17.0,0.0,0
Nicola Zalewski,POLAND,MF,20,Roma,it,22 NOV 2022,17 : 00,Group C,MEXICO,2,1,65,0,0,0,0,0,0,4.0,0,0,1.0,1,0,15.0,17.0,0.0,0
Nicola Zalewski,POLAND,MF,20,Roma,it,04 DEC 2022,16 : 00,Round of 16,FRANCE,2,1,65,0,0,0,0,0,0,4.0,0,0,1.0,1,0,15.0,17.0,0.0,0
Karol Świderski,POLAND,FW,25,Charlotte,us,26 NOV 2022,14 : 00,Group C,SAUDI ARABIA,1,1,45,0,0,0,0,0,0,4.0,1,2,0.0,0,0,7.0,7.0,0.0,0
Karol Świderski,POLAND,FW,25,Charlotte,us,30 NOV 2022,20 : 00,Group C,ARGENTINA,1,1,45,0,0,0,0,0,0,4.0,1,2,0.0,0,0,7.0,7.0,0.0,0
Karol Świderski,POLAND,FW,25,Charlotte,us,22 NOV 2022,17 : 00,Group C,MEXICO,1,1,45,0,0,0,0,0,0,4.0,1,2,0.0,0,0,7.0,7.0,0.0,0
Karol Świderski,POLAND,FW,25,Charlotte,us,04 DEC 2022,16 : 00,Round of 16,FRANCE,1,1,45,0,0,0,0,0,0,4.0,1,2,0.0,0,0,7.0,7.0,0.0,0
Michał Skóraś,POLAND,MF,22,Lech Poznań,pl,26 NOV 2022,14 : 00,Group C,SAUDI ARABIA,1,0,45,0,0,1,0,0,0,0.0,0,1,1.0,1,0,8.0,9.0,0.0,0
Michał Skóraś,POLAND,MF,22,Lech Poznań,pl,30 NOV 2022,20 : 00,Group C,ARGENTINA,1,0,45,0,0,1,0,0,0,0.0,0,1,1.0,1,0,8.0,9.0,0.0,0
Michał Skóraś,POLAND,MF,22,Lech Poznań,pl,22 NOV 2022,17 : 00,Group C,MEXICO,1,0,45,0,0,1,0,0,0,0.0,0,1,1.0,1,0,8.0,9.0,0.0,0
